tweet_id,brand,twitter_handle,text,likes,retweets,replies,published_at,lang,mentions,has_influencer_mention,date,hour,day_of_week
1882696839142760607,HealthifyMe,,What's your biggest challenge?,1,0,2,2025-01-24 07:47:59+00:00,en,,False,2025-01-24,7,Friday
1883791673744052673,HealthifyMe,,"Cravings? Opt for protein-rich snacks or fruits or 
click the link here for healthy snack - https://t.co/Ly1z8KAG6m

#cravings #mondayismonday #MondayMorning #MondayMood #fitness #openai",0,0,2,2025-01-27 08:18:28+00:00,en,,False,2025-01-27,8,Monday
1884489949485084756,HealthifyMe,,"How many of you skip your meals to lose weight?

#healthylifestyle #HealthyHabits #metabolismenhancer #meals #healthify #healthy #HealthyFood",2,0,2,2025-01-29 06:33:10+00:00,en,,False,2025-01-29,6,Wednesday
1884860660233761235,HealthifyMe,,"Skipping meals to lose weight? Bad idea. It can slow your metabolism &amp; lead to overeating later. Fuel your body right!

#eating #HealthyHabits #HealthyAging #healthify #calories #meals #ThursdayThoughts #ThursdayMotivation #thursdaymorning",1,1,2,2025-01-30 07:06:15+00:00,en,,False,2025-01-30,7,Thursday
1888111438025412694,MuscleBlaze,,"They’re gone. Your revenge arc starts NOW 🔥

#antivalentines #ProposeDay #muscleblaze #revenge #ziddi https://t.co/3goxK5OwOV",1,0,0,2025-02-08 06:23:40+00:00,en,,False,2025-02-08,6,Saturday
1888825477613359607,MuscleBlaze,,"It’s all about the priorities, people. https://t.co/NQ1nRhXEjN",1,0,0,2025-02-10 05:41:01+00:00,en,,False,2025-02-10,5,Monday
1888913417714459100,MuscleBlaze,,"Declare your REVENGE in the comments, Ziddis &amp; WIN!

Comment down below, the breakup story that led to your REVENGE ARC. The 5 best (or should we say the worst) stories will get FREE Pre-Workout RevengeX.

And did we mention its limited edition? 💪

#TeddyDay #antivalentine https://t.co/foywTCUrK0",1,0,2,2025-02-10 11:30:27+00:00,en,,False,2025-02-10,11,Monday
1889572984681034203,HealthifyMe,,"Did you know?
Just a 20-second hug can reduce blood pressure &amp; calm your nervous system.
Science says: hug more!! 🫂🤗

#hugsday #hugsandkisses #hugsmakeeverythingbetter #ValentinesDay #Valentinesday2025 #ValentinesMadeEasy #ValentinesWeek",1,2,1,2025-02-12 07:11:20+00:00,en,,False,2025-02-12,7,Wednesday
1889599914511835301,MuscleBlaze,,"Unload the dead weight, and load up on IRON, Ziddis!

#hugday #muscleblaze #antivalentine https://t.co/vO0g9zYMmR",1,0,0,2025-02-12 08:58:21+00:00,en,,False,2025-02-12,8,Wednesday
1889929838292812227,HealthifyMe,,"How many calories you think a kiss can burn in one minute?

#kissday2025 #kiss #ValentinesDay #Valentinesday2025 #ValentinesBloomsForAll #February",0,0,1,2025-02-13 06:49:21+00:00,en,,False,2025-02-13,6,Thursday
1890320677476966648,MuscleBlaze,,"Your ex ain’t coming back, but your PRs are. Pre-Workout RevengeX - time to get even. https://t.co/ufbcTMMgs2",2,0,0,2025-02-14 08:42:24+00:00,en,,False,2025-02-14,8,Friday
1891779404742946900,MuscleBlaze,,"Your gym crush doesn’t care how you look. They care if you rerack your weights. Get it together, ziddis!  😑

#gym #gymethics",7,1,0,2025-02-18 09:18:52+00:00,en,,False,2025-02-18,9,Tuesday
1892096326306812084,MuscleBlaze,,February is short. Your range of motion better not be! 👀,5,0,0,2025-02-19 06:18:12+00:00,en,,False,2025-02-19,6,Wednesday
1893162802640232658,MuscleBlaze,,"When the playlist hits mid-rep, and you feel like the main character. https://t.co/kTECL1ywJ4",1,0,0,2025-02-22 04:56:00+00:00,en,,False,2025-02-22,4,Saturday
1893163069028860375,MuscleBlaze,,"Your gym crush doesn’t care how you look.
 They care if you rerack your weights.

#gymlife #gymmotivation #ziddi",4,1,0,2025-02-22 04:57:03+00:00,en,,False,2025-02-22,4,Saturday
1893540542711242981,MuscleBlaze,,"If your lateral raises don’t make you question life, are you even lifting?",9,0,3,2025-02-23 05:57:00+00:00,en,,False,2025-02-23,5,Sunday
1893621626140258579,MuscleBlaze,,"Thick, creamy, and packed with 33g of protein—this Oreo Cheesecake Dip is the perfect mix of indulgence and gains. 🍪

What’s inside:

4 tbsp Greek yogurt
1 scoop Biozym Iso Zero IND (Chocolate Ice Cream)
1 tbsp cream cheese
Pinch of salt
2 crushed Oreos https://t.co/hc21euEs3n",3,0,2,2025-02-23 11:19:12+00:00,en,,False,2025-02-23,11,Sunday
1893737647970889777,MuscleBlaze,,"Always one step ahead 🫡

#INDvsPAK #Cricket #ViratKohli https://t.co/7pqhxD5rZJ",5,0,0,2025-02-23 19:00:13+00:00,en,,False,2025-02-23,19,Sunday
1893739572896338301,MuscleBlaze,,Pakistan's recovery? Uncertain. Your recovery? Guaranteed with MuscleBlaze. 💥💪 #INDvsPAK #Cricket #ViratKohli,5,0,0,2025-02-23 19:07:52+00:00,en,,False,2025-02-23,19,Sunday
1893741491782066264,MuscleBlaze,,"Things gymrats should NEVER do:  
• skip protein 
• think leg day is a joke   
• Underestimate Whey-rat Kohli?

You wildin’ 🐐🔥  

#ViratKohli𓃵 #INDvsPAK #ChampionsTrophy2025",2,0,1,2025-02-23 19:15:30+00:00,en,,False,2025-02-23,19,Sunday
1895043210457817491,HealthifyMe,,"How are you feeling after Shivratri fasting today?

#Shivaratri #shivratri #Mahashivratri #fasting",0,0,1,2025-02-27 09:28:04+00:00,en,,False,2025-02-27,9,Thursday
1895096042682507630,MuscleBlaze,,Protein is love. PRs are life. The gym? Religion.,5,0,2,2025-02-27 12:58:00+00:00,en,,False,2025-02-27,12,Thursday
1896791569048760384,MuscleBlaze,,"On leg day, your legs don’t belong to you. 
They belong to the grind 🔥

#legday #legdaytrauma",3,0,0,2025-03-04 05:15:25+00:00,en,,False,2025-03-04,5,Tuesday
1899733789435445727,HealthifyMe,,"What’s your favourite way to get protein in the morning? 🍳🥑🥣

#BreakfastClub  #BreakfastGoals #protein #proteinshake",2,0,2,2025-03-12 08:06:45+00:00,en,,False,2025-03-12,8,Wednesday
1900087968301539417,HealthifyMe,,"The results are in! and great, most of you fuel up with eggs and omelette but did you know combining protein + fiber keeps you fuller for longer? Try adding chia seeds, berries, or whole grains!
#HealthyLiving #healthyeating #Holi",1,1,3,2025-03-13 07:34:08+00:00,en,,False,2025-03-13,7,Thursday
1901891283519701376,HealthifyMe,,"Which do you think has MORE vitamin C?

#health #vitaminc #summer #heatwave",3,0,2,2025-03-18 06:59:52+00:00,en,,False,2025-03-18,6,Tuesday
1901980290689429669,MuscleBlaze,,"Sale is calling.............📞

#muscleblaze #ziddi #sale https://t.co/N06GvquW2Q",4,0,1,2025-03-18 12:53:33+00:00,en,,False,2025-03-18,12,Tuesday
1902761419713466601,MuscleBlaze,,"The old you is dead…rebirth begins on 24th March 🦍

#muscleblaze #ziddi #thegreatperformancesale #tgps https://t.co/Zvsm9GMdJE",8,1,3,2025-03-20 16:37:28+00:00,en,,False,2025-03-20,16,Thursday
1903753921048285269,MuscleBlaze,,"Get your cart readyyyyyyyyyyyyyyyyyyy

#supps #sale https://t.co/Uc3YZlMkGM",8,0,11,2025-03-23 10:21:19+00:00,en,,False,2025-03-23,10,Sunday
1904426765520683441,HealthifyMe,,"Do you know?🤔
Cold showers might boost your immune system.🥶
They increase white blood cell count, improve circulation, and may even elevate mood. 🥰

#summer #heatwave #HealthTips #HealthyChoices",3,0,4,2025-03-25 06:54:58+00:00,en,,False,2025-03-25,6,Tuesday
1905656629003256086,MuscleBlaze,,only a few hours left.. are you ready? 👀 https://t.co/Om0X2zJbL9,11,2,37,2025-03-28 16:22:00+00:00,en,,False,2025-03-28,16,Friday
1926928779399647657,HealthifyMe,,"The weather is calling for 🌧️☔️⛈️

#raining #Monsoon2025 #Rains #bangalorerains #MumbaiRains #Mumbai #MumbaiRain #rainalert #HyderabadRains #DelhiRains",1,0,0,2025-05-26 09:09:56+00:00,en,,False,2025-05-26,9,Monday
1927253901880840452,HealthifyMe,,"You don’t need to be extreme, just consistent. One good choice today is a win!

#Healthify #StayOnTrack #HealthyLiving #FitnessMotivation #tuesdayvibe #WeatherAlert",0,0,0,2025-05-27 06:41:51+00:00,en,,False,2025-05-27,6,Tuesday
1929603275982340497,HealthifyMe,,"If you're reading this, then please go to bed and just clooooose your eyesssssssssss

#goodnight #MondayMotivation #Kolkata #Healthify",0,0,0,2025-06-02 18:17:25+00:00,en,,False,2025-06-02,18,Monday
1929889523254866024,HealthifyMe,,"To all the RCB fans, we know how important today is for you. Inhale calm and exhale stress 🧘‍♀️

#RCBvPBKS #RCB #EeSalaCupNamde #IPLFinal #iplfinal2025",5,0,2,2025-06-03 13:14:52+00:00,en,,False,2025-06-03,13,Tuesday
1931837744806011285,Puma,,"RT @pumafootball: History N̶e̶e̶d̶s̶ Makers 🇵🇹

@selecaoportugal does it again 🏆🏆

#GoWild https://t.co/18QgEDTy2J",0,334,0,2025-06-08 22:16:24+00:00,es,"pumafootball, selecaoportugal",True,2025-06-08,22,Sunday
1932709453415027089,Puma,,"It’s not about the miles. It’s about the why.

Nedd Brockmann shares his wildest challenge yet, and how he keeps pushing when everything says stop.

Listen now on YouTube and Spotify.
#GoWild https://t.co/7fmjTARtJd",82,15,16,2025-06-11 08:00:16+00:00,en,,False,2025-06-11,8,Wednesday
1934353557400228005,Puma,,"RT @PUMAHoops: Step into a new dimension of shopping.

Grab your @MetaQuestVR and explore the All-Pro Nitro in PUMA’s first-ever mixed real…",0,17,0,2025-06-15 20:53:21+00:00,en,"PUMAHoops, MetaQuestVR",True,2025-06-15,20,Sunday
1938606191011082442,Puma,,"We're teaming up with @PlayRematch for launch. ⚽🔥

From the pitch to the REMATCH arena, it's time to rep the cat head-to-toe.

The first-ever fully branded kit is live in-game now. Suit up, hit the pitch, and stay tuned—this is just the beginning.
 
#REMATCH #PlayREMATCH https://t.co/46NhOueonK",96,7,20,2025-06-27 14:31:48+00:00,en,PlayRematch,True,2025-06-27,14,Friday
1938749188310778083,Puma,,"TMNT x PUMA Kicks

@TMNT @Fortnite 
https://t.co/40QF30tLzr https://t.co/IVohHGfUYK",213,19,35,2025-06-28 00:00:01+00:00,en,"TMNT, Fortnite",True,2025-06-28,0,Saturday
1938749254094184888,Puma,,"Go beast mode, and look good doin’ it. PUMA Kicks are runnin’ wild in the Shop. @TMNT @Fortnite 

https://t.co/40QF30tLzr https://t.co/GIlbxyTh6B",115,24,26,2025-06-28 00:00:17+00:00,en,"TMNT, Fortnite",True,2025-06-28,0,Saturday
1940079468510347326,Puma,,"RT @Fortnite: Go beast mode, and look good doin’ it! 
@Puma Kicks are runnin’ wild. https://t.co/hB8t9KxPgY",0,129,0,2025-07-01 16:06:04+00:00,en,"Fortnite, Puma",True,2025-07-01,16,Tuesday
1942972810164404726,Puma,,"We just dropped into @DRESSGO_game on Roblox 💅🎮  Step into the Fashion Academy and flex 3 exclusive PUMA dresses, only available in-game 💖  It’s giving style, it’s giving fun. Let’s go 👉 https://t.co/UkLKY9PVTq https://t.co/QbgmIvS6k2",113,29,85,2025-07-09 15:43:11+00:00,en,DRESSGO_game,True,2025-07-09,15,Wednesday
1953573197745418705,Puma,,"RT @rihanna: 🤯 Alton Mason you always pull up on your superstar shit!!! 

new #FENTYxPUMA drop available now: https://t.co/2OFkNCBK41

🎥: T…",0,3632,0,2025-08-07 21:45:20+00:00,en,rihanna,True,2025-08-07,21,Thursday
1961191214121980411,UnderArmour,,Who gave @shanemgillis a whistle? 🤨 https://t.co/pIuJIqCJNT,10259,1173,156,2025-08-28 22:16:37+00:00,en,shanemgillis,True,2025-08-28,22,Thursday
1963588298019860850,UnderArmour,,Group chat turned game of the year. #WeAreFootball @1GunnaGunna @jjettas2 @Cameron7Ward @diana_flores33 @UAFootball https://t.co/wX5rvBWH4U,726,163,36,2025-09-04 13:01:46+00:00,en,"1GunnaGunna, jjettas2, Cameron7Ward, diana_flores33, UAFootball",True,2025-09-04,13,Thursday
1963633320421478784,UnderArmour,,Every play comes with a story. You had to be there. #WeAreFootball @2xrakai https://t.co/j3rTZKahnj,141,43,16,2025-09-04 16:00:40+00:00,en,2xrakai,True,2025-09-04,16,Thursday
1964720484043411504,UnderArmour,,Sports and music. That's culture. @1GunnaGunna @MTV #VMAs https://t.co/ygP1Dz3N78,11864,1284,117,2025-09-07 16:00:40+00:00,en,"1GunnaGunna, MTV",True,2025-09-07,16,Sunday
1964866226431185141,UnderArmour,,We won't stop @1GunnaGunna from performing halftime at the #VMAs. https://t.co/RyU1aAAuDe,261,49,12,2025-09-08 01:39:48+00:00,en,1GunnaGunna,True,2025-09-08,1,Monday
1964867707221737507,UnderArmour,,"Don't turn that dial!🔥 @1GunnaGunna's comin' in hot with ""Won't Stop"" during the #VMAs 1st ever Halftime! https://t.co/0L58R75qlH",711,133,24,2025-09-08 01:45:41+00:00,en,1GunnaGunna,True,2025-09-08,1,Monday
1965052792403325286,UnderArmour,,He’s got stories only football can write. #WeAreFootball @1GunnaGunna https://t.co/dZvcj0S1Vz,146,40,20,2025-09-08 14:01:09+00:00,en,1GunnaGunna,True,2025-09-08,14,Monday
1965952629248503926,UnderArmour,,RT @vmas: Custom top? Not just a fit…a FLEX! 💪 Here’s @1GunnaGunna’s POVMA fit check. https://t.co/4uCFeoSSw4,0,45,0,2025-09-11 01:36:47+00:00,en,"vmas, 1GunnaGunna",True,2025-09-11,1,Thursday
1967328955637367083,Puma,,"RT @googlecloud: PUMA is turning fans into designers with Google Cloud AI.

Its new AI Creator app, powered by AI Hypercomputer, Vertex AI,…",0,20,0,2025-09-14 20:45:48+00:00,en,googlecloud,True,2025-09-14,20,Sunday
1969094903108911406,Puma,,"PUMA is back with new fits in Rec Room 🧢👟

From classic cuts to statement kicks, this is for the ones who move different.
Cop them now: https://t.co/3SH6UzJAX2 https://t.co/IVQkzwCN66",108,23,38,2025-09-19 17:43:03+00:00,en,,False,2025-09-19,17,Friday
1974116065291698402,UnderArmour,,"A New Dawn 

Under Armour x #StingEm 🐝 https://t.co/pT97hbo5jF",715,129,42,2025-10-03 14:15:21+00:00,en,,False,2025-10-03,14,Friday
1984843304471601662,UnderArmour,,"On his home turf. 
Congrats on ring number 3, @FreddieFreeman5 https://t.co/c0vSQxVDa9",49,12,3,2025-11-02 04:41:35+00:00,en,FreddieFreeman5,True,2025-11-02,4,Sunday
1985647005540941894,Puma,,"RT @pumafootball: As the legend goes 👑 

The Pantera Negra Special Edition Portugal jersey pays tribute to the one and only Eusébio. Out no…",0,330,0,2025-11-04 09:55:12+00:00,en,pumafootball,True,2025-11-04,9,Tuesday
1987557032673841191,UnderArmour,,"This isn’t rivalry. It’s reverence. #WeAreFootball

Justin Jefferson x Zay Flowers
Minnesota Vikings vs Baltimore Ravens https://t.co/0sQGtvslpk",57,8,27,2025-11-09 16:24:58+00:00,en,,False,2025-11-09,16,Sunday
1989315240090128473,HealthifyMe,,"RT @TusharVashisht: Deepak nahi, Sooraj banana.
""Be the sun, not the lamp"". Grandpa's message to me as a child. Originally inspired from th…",0,1,0,2025-11-14 12:51:27+00:00,en,TusharVashisht,True,2025-11-14,12,Friday
1993361616885154216,UnderArmour,,"RT @UWBadgers: A partnership built to 𝐉𝐮𝐦𝐩 𝐀𝐫𝐨𝐮𝐧𝐝.
Ten years down. Ten years ahead.
@UnderArmour  x Wisconsin Athletics

🔗| https://t.co/np…",0,45,0,2025-11-25 16:50:18+00:00,en,"UWBadgers, UnderArmour",True,2025-11-25,16,Tuesday
2002333158763839906,Puma,,"Frost on the field. Heat in the fit. 

PUMA is loading back into Rematch with the ultimate winter kit. Gear up, dial in, and show ’em how cold becomes clutch. 

Bundle live now in @PlayRematch 

#PUMA #PlayRematch https://t.co/ShA30qvW9G",33,4,15,2025-12-20 11:00:01+00:00,en,PlayRematch,True,2025-12-20,11,Saturday
2006401034206199842,UnderArmour,,"You can’t edit out perfection.
HeatGear® Baselayer https://t.co/WknJAIfxI3",63,8,13,2025-12-31 16:24:18+00:00,en,,False,2025-12-31,16,Wednesday
2014697329413042545,Puma,,"RT @OM_Officiel: Votre imagination est votre outil. 👕

Imaginez et créez le troisième kit 27/28 OM grâce à notre plateforme AI CREATOR 👉 ht…",0,202,0,2026-01-23 13:50:49+00:00,fr,OM_Officiel,True,2026-01-23,13,Friday
2016192181912981596,Puma,,"RT @OM_Officiel: Il est encore temps de créer votre troisième kit 27/28 OM ! 👕

RDV sur notre plateforme AI CREATOR 👉 https://t.co/XlnXvShM…",0,40,0,2026-01-27 16:50:49+00:00,fr,OM_Officiel,True,2026-01-27,16,Tuesday
2016882238919524495,Puma,,"Ever wanted to design a real football kit? 

Here’s your chance. No design experience needed. 

Check out the PUMA AI Crestor featuring @OM_Officiel. The winning kit will be the club’s official third kit during the 27-28 season. 

Design yours now 👉 https://t.co/X1DVXQdcYP https://t.co/Yl1QwKvQTy",95,16,31,2026-01-29 14:32:52+00:00,en,OM_Officiel,True,2026-01-29,14,Thursday
2017057925093871996,Puma,,"RT @PUMA: Ever wanted to design a real football kit? 

Here’s your chance. No design experience needed. 

Check out the PUMA AI Crestor fea…",0,16,0,2026-01-30 02:10:59+00:00,en,PUMA,True,2026-01-30,2,Friday
2019093813134852394,UnderArmour,,No sqUAd does it better🔥 #TheNextEra https://t.co/OPFG9LENTL,27,3,1,2026-02-04 17:00:52+00:00,en,,False,2026-02-04,17,Wednesday
2020286625293500681,UnderArmour,,"For joy. 
For pain. 
For release.
For everything it took to get there.

#MilanoCortina2026 @Olympics @lindseyvonn https://t.co/U8oXPBMf8Z",24,2,5,2026-02-08 00:00:41+00:00,en,"Olympics, lindseyvonn",True,2026-02-08,0,Sunday
2020860547474866486,UnderArmour,,"From overlooked to undeniable.

The Future Is Flag spotlights the intensity, rivalry, and resilience behind the women elevating flag football to the world stage.

Steaming exclusively on @primevideo on February 19th. https://t.co/sGmN8TZkAm",16,5,0,2026-02-09 14:01:14+00:00,en,primevideo,True,2026-02-09,14,Monday
2020890443399954531,Gymshark,,progress is rented. and the rent is due daily.,559,75,16,2026-02-09 16:00:02+00:00,en,,False,2026-02-09,16,Monday
2021252828119920740,Gymshark,,"no sacrifice, no success.
no failure, no lesson.
no action, no change.
no discipline, no growth.
no struggle, no strength.

do the hard things.",588,145,25,2026-02-10 16:00:01+00:00,en,,False,2026-02-10,16,Tuesday
2021253115278701014,UnderArmour,,"Special message from the next generation of flag football🥹  This is our ""why"". #TheNextEra @NFL https://t.co/8CfnrNPDU7",23,1,6,2026-02-10 16:01:10+00:00,en,NFL,True,2026-02-10,16,Tuesday
2021615210369360377,Gymshark,,what a privilege it is to struggle for a future you're excited for,574,120,10,2026-02-11 16:00:00+00:00,en,,False,2026-02-11,16,Wednesday
2021977605923102768,Gymshark,,"you will never be ready, just start.",656,113,26,2026-02-12 16:00:02+00:00,en,,False,2026-02-12,16,Thursday
2022339987677790297,Gymshark,,if it were easy everyone would do it,592,111,14,2026-02-13 16:00:00+00:00,en,,False,2026-02-13,16,Friday
